Node,Degree Centrality,Betweenness Centrality,Closeness Centrality,Clustering Coefficient,Eigenvector Centrality
SRP,0.1095015958752762,0.0010430752739907768,0.4055663076534051,0.2961162346452111,0.030245563510368136
DKJ,0.10937883623864474,0.0006037966196163213,0.4035740088666949,0.4042537003033285,0.02258697450412638
BMT,0.10913331696538178,0.0013070241165076787,0.4107294288775259,0.28340367115011883,0.01822741914346505
BAB,0.10913331696538178,0.0007799423242268986,0.4276576354557131,0.34491520890172794,0.03317418115133194
KNN,0.10913331696538178,0.00032895386654171755,0.4272678343832373,0.39345262508948153,0.04037647695919504
BBU,0.10901055732875031,0.0014258963475150504,0.4457418267749053,0.29977529237526174,0.03429006940073712
KQR,0.10901055732875031,0.005211970855935275,0.4460911542253559,0.29805475191575526,0.03577858716232627
DOS,0.10901055732875031,0.0013422546834097467,0.44814826111133493,0.3008393319050817,0.03476724968890529
TRVL,0.10888779769211883,0.0013168916894573854,0.44804747436645437,0.3064870287575912,0.030553414896546543
TVC,0.10888779769211883,0.0014526587989672234,0.4609273167379119,0.33136450530636685,0.03339063361556964
RPH,0.10876503805548736,0.00382464617770594,0.44731812400122134,0.288240016620797,0.02878512241054999
CRP,0.10876503805548736,0.0024411143516710684,0.4457168957481827,0.25354560355419664,0.030222417151258736
NH,0.10864227841885588,0.004830656363108841,0.3898333029587006,0.19034650284039792,0.015150540571398748
PWL,0.10839675914559294,0.0003882595638164667,0.4128359518770014,0.359959352742786,0.033239553111935445
DHO,0.10815123987232998,0.0005415817245873471,0.43300219403834805,0.35231959698883003,0.034184328431779
KOAA,0.1080284802356985,0.011898350401287682,0.4224434043194316,0.2226818867335795,0.027014957081864948
KEI,0.10778296096243556,0.0006189201959777495,0.42498919412734026,0.3316155421359467,0.03653210571250409
RNC,0.10778296096243556,0.003075525997779227,0.43944923233052596,0.25236534141371925,0.029561447281925904
DUI,0.1075374416891726,0.001973163554380973,0.4167218730890424,0.29006249639242065,0.02698742725601568
ABP,0.10741468205254112,0.00044675612230898296,0.428969821773255,0.3456411847939866,0.03642258117678148
CHE,0.10729192241590965,0.0011348039703822327,0.4552918002103501,0.30958356290053435,0.03356655416204317
TLD,0.10716916277927817,0.0009723143062951128,0.4288543956022903,0.29208458400270565,0.030169625533150776
BGS,0.10716916277927817,0.0009665659111602979,0.470756874945756,0.333646390595073,0.03863939785665744
HPU,0.1070464031426467,0.001007959873843674,0.42437812222184246,0.27058194249157286,0.031214696126708914
BTTR,0.1070464031426467,0.00048446682848008734,0.4133927674991834,0.3569323564689902,0.023186212414000165
MDR,0.10692364350601523,0.00043462204971230167,0.40433164437981417,0.41154432140316605,0.023609145735941785
JJKR,0.10680088386938374,0.0013939521635151113,0.4459413754382629,0.27037511008000253,0.03141812732185702
RC,0.10655536459612079,0.0014845126716099696,0.4356772390291268,0.2988908488347231,0.02731995993507087
DNA,0.10655536459612079,0.002115795669381877,0.45332341879980415,0.2723583428207965,0.026869594751706024
MAU,0.10643260495948932,0.0012363002155780052,0.43366197099922493,0.3047063771423673,0.03354253862907789
NBD,0.10643260495948932,0.0012927419102049678,0.41079294701179225,0.32886901174144706,0.03437312289743426
KCC,0.10630984532285785,0.00021744876086730432,0.36081555641953084,0.37018630538618297,0.014226322372178357
RBL,0.10630984532285785,0.0020092527948617224,0.45073373184851573,0.28133281068353466,0.03146536254349562
DLN,0.10618708568622637,0.001114123402216509,0.4318290007088847,0.37127074053639436,0.038026843457802134
BOE,0.10618708568622637,0.003210179954848285,0.46482573373085384,0.291495987124348,0.029722011979513675
BALU,0.10618708568622637,0.0011575056578438999,0.45288545005011127,0.3074365150923845,0.032018077095064525
VKB,0.10594156641296341,0.0006239889299008012,0.39360724978177214,0.29222465283103144,0.01484160247125026
RNY,0.10569604713970047,0.010602437610038207,0.47103513294016774,0.26994042525447626,0.028936693234004093
RJN,0.10557328750306899,0.000771171455654878,0.44596633158440635,0.3437599562130854,0.032945306421450306
LPI,0.10545052786643752,0.0006341866001421565,0.3814000372873436,0.29454073168602113,0.01466576734352574
DVL,0.10545052786643752,0.0006250503698435808,0.42977954800354645,0.3302948593386679,0.032109669599889756
DSA,0.10520500859317457,0.0010746313502986206,0.3991271350837302,0.20899129962681348,0.024856380260696004
DVD,0.10520500859317457,0.0007488937398543495,0.43775941436397264,0.31633967661284157,0.027307399233402304
SPE,0.10508224895654308,0.0016619550782120684,0.4315483796751737,0.33004418504962574,0.02717004682629863
BWM,0.10495948931991161,0.0008771991916330349,0.44809786207162383,0.3246514626036797,0.02908010828338005
BMB,0.10495948931991161,0.0007909187535004497,0.42105951490445725,0.3177111889287161,0.026352721921386303
SEH,0.10471397004664866,0.0010733150264824048,0.4597837744681374,0.2766122916655135,0.03629915796846963
BSR,0.10471397004664866,0.0013051669513516702,0.4268330144125205,0.27414020248764204,0.02519225534078437
GGC,0.10446845077338571,0.000878437130282594,0.4112381246300835,0.29854577512772096,0.027491339610041448
NNA,0.10410017186349128,0.0008104492271604103,0.46274736537261235,0.34106318209695896,0.03672977583774021
RJPB,0.10397741222685981,0.0010599439461284222,0.4475190868243813,0.3125098257198042,0.0357582509376922
DHNE,0.10397741222685981,0.0012643729604269016,0.4322975143257979,0.2790840646106685,0.023544524105259503
SGZ,0.10397741222685981,0.000811865081588778,0.4450945251944682,0.33021881623085886,0.02870037361774473
PAN,0.10397741222685981,0.00039947635321458346,0.41807735056302175,0.3709948178965039,0.03707276132968172
SBP,0.10324085440707095,0.0010533719902047554,0.43981303488502443,0.309480411478566,0.028476815578637894
BPA,0.10324085440707095,0.0008994110867383133,0.43068542285476724,0.3465251817200842,0.033176379470689375
DKZ,0.10324085440707095,0.0011238059903477965,0.4248079524005415,0.27683076852980376,0.031190277345291593
SNP,0.1025042965872821,0.0013594898141642269,0.41895654166877444,0.32692407688796704,0.028792143966471454
HAPA,0.1025042965872821,0.0017577967096024164,0.46790983377850726,0.29494717195910125,0.03154730272555441
JMP,0.1025042965872821,0.0013863734685022942,0.45490195108355735,0.3452024637714656,0.0338430871134893
CGR,0.10238153695065062,0.0006220352475442624,0.4052569354699836,0.32124231552184956,0.030228009465012213
BIH,0.10213601767738767,0.0010506257105106383,0.46114069666580393,0.2771573884681298,0.03568977214922475
LSI,0.1020132580407562,0.001160804344266399,0.4279102389025269,0.32489206534422405,0.030811152598354163
BKSC,0.1020132580407562,0.0014854773541643374,0.44073736956372755,0.29302035898797246,0.03139904389328679
HTZ,0.10189049840412473,0.00043610273277813765,0.4305923369039692,0.3739891119388585,0.03783850676050195
MOZ,0.10189049840412473,0.0005884027357099967,0.43003466510613336,0.3064761370082516,0.03131496743280495
JAM,0.10164497913086178,0.0017453689757388378,0.46779996355044073,0.29535824684712214,0.031225309689597747
SAN,0.10152221949423029,0.0007147675101737512,0.4062071760159934,0.31119251790425934,0.03015439805068475
CD,0.10139945985759882,0.000766589912041966,0.45425368403817806,0.37480955024330326,0.03775336732588867
BGP,0.10127670022096735,0.003900951253561903,0.4480726668024604,0.34070305355034053,0.03170521997607849
BXN,0.10029462312791554,0.0007325068540225517,0.4088959094402872,0.3127167473039578,0.02679030268498329
SHE,0.10004910385465259,0.0008827066891086299,0.40443424579180665,0.301709575381144,0.027035976365340508
MAG,0.10004910385465259,0.00020757448097261097,0.36723375018809945,0.35784744796467904,0.015202872548980251
BDTS,0.09980358458138965,0.0008136336698903688,0.41483458506412063,0.28613729811118327,0.027837509574895527
PNME,0.09968082494475816,0.0007642252742551842,0.4445978787704618,0.33970108297071333,0.034681124889850395
STN,0.09943530567149521,0.0005804784788592756,0.41615605927629423,0.34043464510840027,0.03313261947175271
NU,0.09943530567149521,0.0007972954605216218,0.43601096345580553,0.314666846821395,0.03069966577133203
BKN,0.09931254603486374,0.0027730602773678543,0.4502498660422486,0.2517339999445859,0.024963717975413344
GDV,0.09906702676160078,0.0002899026073894581,0.3894903411085903,0.3603125608899913,0.021488256575505422
GDA,0.09906702676160078,0.000825456652075892,0.4085604911090365,0.33251858704429643,0.02836180068065169
TDU,0.09906702676160078,0.00045832018291594223,0.3964465638068632,0.3227014622559814,0.016483890053898786
SZM,0.09833046894181194,0.0004345245432402754,0.4186264120131203,0.3479617918396312,0.027776727554805862
KVR,0.09820770930518045,0.0002658089864301916,0.3859627248065946,0.3922891930345878,0.01883538209647804
MS,0.09808494966854898,0.004283206145344953,0.44392916155544304,0.26240933280306045,0.024748727199771007
CAN,0.0979621900319175,0.0010939178291024762,0.4354153851536312,0.32284108636287406,0.027604012897218998
BD,0.0979621900319175,0.0007599051740842873,0.42567023017369576,0.3006534499944623,0.027490759248071445
KSG,0.09783943039528603,0.001021586444750111,0.43491635535020234,0.27521928781029426,0.026988488653514796
SLN,0.09771667075865456,0.0010475050897269008,0.42883131782175954,0.3730630169395588,0.03690419247058967
KOJ,0.09759391112202308,0.0020344069057133436,0.46536862760346637,0.304198814002423,0.02828858576956369
MDU,0.09747115148539161,0.003533065372708287,0.43470283542885435,0.2611636893632118,0.02200282774813567
NFK,0.09722563221212865,0.0014315937360919097,0.44561719952366813,0.3050419736110799,0.028885518077128528
BRD,0.09722563221212865,0.0012880406821561361,0.42832423429625144,0.3472107995579429,0.028155287659942956
WKR,0.09722563221212865,0.0016244530016813715,0.45565626274125204,0.2905284496689359,0.028428150467138202
GOTN,0.09710287257549718,0.0014159331302591206,0.4325086772907331,0.2686406156917677,0.020459372620644196
KPG,0.0969801129388657,0.0008848804371711168,0.44661617323778274,0.3201037785197192,0.03094790523127957
BDL,0.09685735330223423,0.00047006323845706654,0.42381387965121303,0.36577675481617444,0.03260086977992396
TUN,0.09661183402897128,0.0007268857184648449,0.4447467562831654,0.35466816757708164,0.03641121911834854
VM,0.09661183402897128,0.00429980302216057,0.42710753452040723,0.23714676167699741,0.019715217749842702
TDD,0.0964890743923398,0.0004158413142744806,0.41742037499773493,0.3513132657454887,0.022828380493116987
SGO,0.09636631475570832,0.000914509798847132,0.4282781952534937,0.3201355912248342,0.030355412475713623
IDG,0.0959980358458139,0.0005110260137370035,0.4179238713594377,0.34289644946041686,0.024789373468994336
AKT,0.09587527620918242,0.0005822644380744787,0.4301042950713384,0.353171207189942,0.028119043853210384
ARJ,0.09587527620918242,0.0011360997180583767,0.42542026367081776,0.2820073204894421,0.02839970589389633
PBH,0.09538423766265652,0.0013690817518977126,0.45147427222716885,0.3298149291590875,0.03253583550877013
CLT,0.09538423766265652,0.0009394344473901939,0.43489262055674294,0.33281422653086434,0.027309315082695185
KJM,0.09513871838939357,0.0013053822793468216,0.44976703798858547,0.3233566086294195,0.02883236026530762
MALM,0.09501595875276209,0.0007360697437490269,0.4364646937825478,0.3459958690474589,0.02712395663305622
PAR,0.09501595875276209,0.0005654207621962578,0.44159217439220644,0.3808195673384248,0.035982207274851526
JMU,0.09501595875276209,0.00031075085802907085,0.42054843944702924,0.387134860941053,0.034074372154495186
KUH,0.09489319911613062,0.00042842483450311207,0.3985482560180924,0.3218193839137533,0.02403571176775629
RDL,0.09489319911613062,0.00028361316480384526,0.4116417366125191,0.3503512872663004,0.029836625036442268
MBNR,0.09477043947949915,0.00170862443205429,0.42057063431928216,0.26950622001156427,0.02131026392575163
KGQ,0.0945249202062362,0.0011749948450262846,0.4345843038164235,0.32436888517211604,0.026807184332543976
KHT,0.0945249202062362,0.00026205805203074225,0.39828930323279477,0.394914286491116,0.018424243335657526
AD,0.09440216056960471,0.0006873320965497658,0.43370917487110905,0.3430098218971734,0.025902200318084004
TPJ,0.09440216056960471,0.00572515934761706,0.43103485390965807,0.2428176541362609,0.018755737589200155
AWB,0.09415664129634177,0.0011216890684725741,0.4221301186079965,0.31933832649229443,0.022866073533241247
MKU,0.09415664129634177,0.0007679005777623541,0.43077854906112534,0.31166245789803704,0.028068404865911868
DMO,0.09415664129634177,0.0008617497126194249,0.42710753452040723,0.3259958610008977,0.029600450989740297
KDM,0.09391112202307882,0.00041437609292198623,0.395384389932114,0.44723265024969866,0.01940115219767551
DGG,0.09378836238644733,0.0005585149854899338,0.435987109042661,0.3658575330922854,0.028675085064460613
MCA,0.09366560274981586,0.0018128719911743427,0.41630824255990795,0.2667849538679915,0.020281336160997848
TIG,0.09366560274981586,0.0006917840118354827,0.42832423429625144,0.3465265028743451,0.025589113370151666
RIG,0.09366560274981586,0.0006861304390139541,0.4356772390291268,0.35769141543372956,0.029221375079403138
JUDW,0.09354284311318439,0.00042543439903935563,0.4160474250329831,0.37197234236047955,0.03153607457611513
DBD,0.09354284311318439,0.00041379537424529416,0.40480404242008317,0.3182970008331019,0.026980565055173333
CT,0.09354284311318439,0.00046991685471661673,0.40653873987765315,0.3261291302486779,0.01555362494952488
AMG,0.09354284311318439,0.0006145956189930033,0.4041061044159106,0.31026039696394425,0.028036876186086957
ALLP,0.09354284311318439,0.0006642533289984583,0.4413231643729168,0.3769925574162015,0.030708455637362433
J,0.09342008347655291,0.0010174532193656907,0.4221301186079965,0.320934433704494,0.022866073533241247
VMA,0.09317456420328996,0.0005936872300217296,0.43932809852151483,0.34038462884051585,0.02448059616532664
NOQ,0.09317456420328996,0.0011849330280000571,0.47056228987787174,0.3455304750674444,0.030347138541779017
ANVT,0.09305180456665849,0.0007855025558880935,0.4058968257057891,0.2809428911257925,0.02682778352648219
BNZ,0.09305180456665849,0.0012141287302192194,0.44554245661868264,0.31116875736656,0.028378411420447096
MRJ,0.09305180456665849,0.0031933504774815866,0.42913152283692824,0.25949087311471847,0.02192599225299722
PDKN,0.092929044930027,0.0001331102087375383,0.36045650348660024,0.37313403968759123,0.014014475226940406
NBR,0.092929044930027,0.0001331102087375383,0.36045650348660024,0.37313403968759123,0.014014475226940406
BVRT,0.09280628529339553,0.00023927625235815232,0.38806780516590006,0.3673433412541161,0.019570775055767535
MJF,0.09268352565676406,0.0008325024313449664,0.41311417206229956,0.2791074276137372,0.019493715332636993
KKLR,0.09243800638350111,0.0002386025397625378,0.38801111983064357,0.36654595595421285,0.01946716713617253
AKVD,0.09243800638350111,0.0002386025397625378,0.38801111983064357,0.36654595595421285,0.01946716713617253
PC,0.09219248711023816,0.00039941725514174573,0.40622788291184986,0.34658132487062926,0.023040512801923402
HTE,0.09219248711023816,0.00133852239387919,0.4204153193923375,0.2686866460212546,0.02457616877260221
AKP,0.09219248711023816,0.0004458815435611829,0.42610268308639493,0.36189689807765174,0.02418942424753717
SMBX,0.09219248711023816,0.00042183586450637807,0.43735098946719486,0.3695285413017836,0.03228160260980403
NVS,0.09206972747360669,0.00045867569554298163,0.40285993524502084,0.31793386711777905,0.022225662807008637
CNS,0.09170144856371225,0.0005380573927779809,0.4028192073538775,0.3351840680280464,0.025911259092630458
HUP,0.09170144856371225,0.0009443402624760223,0.435486768625704,0.32884801583860807,0.026416562672232042
MGN,0.09157868892708078,0.0003582626298041356,0.4055456681466543,0.36128842935085825,0.02656787888551213
AMRO,0.09157868892708078,0.0006608748566712266,0.41964046230025054,0.2897299842445535,0.027144492643786555
